trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,continuous_pickup,continuous_drop_off
L0_POW_1_56,14:30:00,14:30:00,Jar_Zboz_01,1,,0,0,0.0,1,,
L0_POW_1_56,14:32:00,14:32:00,Jar_TrMa_07,2,,0,0,837.131,1,,
L0_POW_1_56,14:34:00,14:34:00,Jar_TrMa_05,3,,0,0,1290.839,1,,
L0_POW_1_56,14:36:00,14:36:00,Jar_TrMa_03,4,,0,0,2052.168,1,,
L0_POW_1_56,14:38:00,14:38:00,Jar_TrMa_01,5,,0,0,2543.606,1,,
L0_POW_1_56,14:40:00,14:40:00,Jar_Poni_01,6,,0,0,3383.873,1,,
L0_POW_1_56,14:42:00,14:42:00,Jar_pWOs_CP,7,,0,0,3796.582,1,,
L0_POW_1_56,14:44:00,14:44:00,Jar_Slow_02,8,,0,0,4115.598,1,,
L0_POW_1_56,14:46:00,14:46:00,Jar_JPII_04,9,,0,0,4624.819,1,,
L0_POW_1_56,14:48:00,14:48:00,Jar_Konf_05,10,,0,0,5125.525,1,,
L0_POW_1_56,14:49:00,14:49:00,Jar_Konf_03,11,,0,0,5530.674,1,,
L0_POW_1_56,14:50:00,14:50:00,Jar_Band_02,12,,0,0,5932.973,1,,
L0_POW_1_56,14:52:00,14:52:00,Jar_Kras_02,13,,0,0,6305.48,1,,
L0_POW_1_56,14:53:00,14:53:00,Jar_Skar_02,14,,0,0,6797.453,1,,
L0_POW_1_56,14:54:00,14:54:00,Jar_Pils_01,15,,0,0,7095.318,1,,
L0_POW_1_56,14:55:00,14:55:00,Jar_Konf_01,16,,0,0,7568.264,1,,
L0_POW_1_57,15:05:00,15:05:00,Jar_Zboz_01,1,,0,0,0.0,1,,
L0_POW_1_57,15:07:00,15:07:00,Jar_TrMa_07,2,,0,0,837.131,1,,
L0_POW_1_57,15:09:00,15:09:00,Jar_TrMa_05,3,,0,0,1290.839,1,,
L0_POW_1_57,15:11:00,15:11:00,Jar_TrMa_03,4,,0,0,2052.168,1,,
L0_POW_1_57,15:13:00,15:13:00,Jar_TrMa_01,5,,0,0,2543.606,1,,
L0_POW_1_57,15:15:00,15:15:00,Jar_Poni_01,6,,0,0,3383.873,1,,
L0_POW_1_57,15:17:00,15:17:00,Jar_pWOs_CP,7,,0,0,3796.582,1,,
L0_POW_1_57,15:19:00,15:19:00,Jar_Slow_02,8,,0,0,4115.598,1,,
L0_POW_1_57,15:21:00,15:21:00,Jar_JPII_04,9,,0,0,4624.819,1,,
L0_POW_1_57,15:23:00,15:23:00,Jar_Konf_05,10,,0,0,5125.525,1,,
L0_POW_1_57,15:24:00,15:24:00,Jar_Konf_03,11,,0,0,5530.674,1,,
L0_POW_1_57,15:25:00,15:25:00,Jar_Band_02,12,,0,0,5932.973,1,,
L0_POW_1_57,15:27:00,15:27:00,Jar_Kras_02,13,,0,0,6305.48,1,,
L0_POW_1_57,15:28:00,15:28:00,Jar_Skar_02,14,,0,0,6797.453,1,,
L0_POW_1_57,15:29:00,15:29:00,Jar_Pils_01,15,,0,0,7095.318,1,,
L0_POW_1_57,15:30:00,15:30:00,Jar_Konf_01,16,,0,0,7568.264,1,,
L0_POW_1_58,15:30:00,15:30:00,Jar_Zboz_01,1,,0,0,0.0,1,,
L0_POW_1_58,15:32:00,15:32:00,Jar_TrMa_07,2,,0,0,837.131,1,,
L0_POW_1_58,15:34:00,15:34:00,Jar_TrMa_05,3,,0,0,1290.839,1,,
L0_POW_1_58,15:36:00,15:36:00,Jar_TrMa_03,4,,0,0,2052.168,1,,
L0_POW_1_58,15:38:00,15:38:00,Jar_TrMa_01,5,,0,0,2543.606,1,,
L0_POW_1_58,15:40:00,15:40:00,Jar_Poni_01,6,,0,0,3383.873,1,,
L0_POW_1_58,15:42:00,15:42:00,Jar_pWOs_CP,7,,0,0,3796.582,1,,
L0_POW_1_58,15:44:00,15:44:00,Jar_Slow_02,8,,0,0,4115.598,1,,
L0_POW_1_58,15:46:00,15:46:00,Jar_JPII_04,9,,0,0,4624.819,1,,
L0_POW_1_58,15:48:00,15:48:00,Jar_Konf_05,10,,0,0,5125.525,1,,
L0_POW_1_58,15:49:00,15:49:00,Jar_Konf_03,11,,0,0,5530.674,1,,
L0_POW_1_58,15:50:00,15:50:00,Jar_Band_02,12,,0,0,5932.973,1,,
L0_POW_1_58,15:52:00,15:52:00,Jar_Kras_02,13,,0,0,6305.48,1,,
L0_POW_1_58,15:53:00,15:53:00,Jar_Skar_02,14,,0,0,6797.453,1,,
L0_POW_1_58,15:54:00,15:54:00,Jar_Pils_01,15,,0,0,7095.318,1,,
L0_POW_1_58,15:55:00,15:55:00,Jar_Konf_01,16,,0,0,7568.264,1,,
L0_POW_1_59,16:10:00,16:10:00,Jar_Zboz_01,1,,0,0,0.0,1,,
L0_POW_1_59,16:12:00,16:12:00,Jar_TrMa_07,2,,0,0,837.131,1,,
L0_POW_1_59,16:14:00,16:14:00,Jar_TrMa_05,3,,0,0,1290.839,1,,
L0_POW_1_59,16:16:00,16:16:00,Jar_TrMa_03,4,,0,0,2052.168,1,,
L0_POW_1_59,16:18:00,16:18:00,Jar_TrMa_01,5,,0,0,2543.606,1,,
L0_POW_1_59,16:20:00,16:20:00,Jar_Poni_01,6,,0,0,3383.873,1,,
L0_POW_1_59,16:22:00,16:22:00,Jar_pWOs_CP,7,,0,0,3796.582,1,,
L0_POW_1_59,16:24:00,16:24:00,Jar_Slow_02,8,,0,0,4115.598,1,,
L0_POW_1_59,16:26:00,16:26:00,Jar_JPII_04,9,,0,0,4624.819,1,,
L0_POW_1_59,16:28:00,16:28:00,Jar_Konf_05,10,,0,0,5125.525,1,,
L0_POW_1_59,16:29:00,16:29:00,Jar_Konf_03,11,,0,0,5530.674,1,,
L0_POW_1_59,16:30:00,16:30:00,Jar_Band_02,12,,0,0,5932.973,1,,
L0_POW_1_59,16:32:00,16:32:00,Jar_Kras_02,13,,0,0,6305.48,1,,
L0_POW_1_59,16:33:00,16:33:00,Jar_Skar_02,14,,0,0,6797.453,1,,
L0_POW_1_59,16:34:00,16:34:00,Jar_Pils_01,15,,0,0,7095.318,1,,
L0_POW_1_60,17:05:00,17:05:00,Jar_Zboz_01,1,,0,0,0.0,1,,
L0_POW_1_60,17:07:00,17:07:00,Jar_TrMa_07,2,,0,0,837.131,1,,
L0_POW_1_60,17:09:00,17:09:00,Jar_TrMa_05,3,,0,0,1290.839,1,,
L0_POW_1_60,17:11:00,17:11:00,Jar_TrMa_03,4,,0,0,2052.168,1,,
L0_POW_1_60,17:13:00,17:13:00,Jar_TrMa_01,5,,0,0,2543.606,1,,
L0_POW_1_60,17:15:00,17:15:00,Jar_Poni_01,6,,0,0,3383.873,1,,
L0_POW_1_60,17:17:00,17:17:00,Jar_pWOs_CP,7,,0,0,3796.582,1,,
L0_POW_1_60,17:19:00,17:19:00,Jar_Slow_02,8,,0,0,4115.598,1,,
L0_POW_1_60,17:21:00,17:21:00,Jar_JPII_04,9,,0,0,4624.819,1,,
L0_POW_1_60,17:23:00,17:23:00,Jar_Konf_05,10,,0,0,5125.525,1,,
L0_POW_1_60,17:24:00,17:24:00,Jar_Konf_03,11,,0,0,5530.674,1,,
L0_POW_1_60,17:25:00,17:25:00,Jar_Band_02,12,,0,0,5932.973,1,,
L0_POW_1_60,17:27:00,17:27:00,Jar_Kras_02,13,,0,0,6305.48,1,,
L0_POW_1_60,17:28:00,17:28:00,Jar_Skar_02,14,,0,0,6797.453,1,,
L0_POW_1_60,17:29:00,17:29:00,Jar_Pils_01,15,,0,0,7095.318,1,,
L0_POW_1_60,17:30:00,17:30:00,Jar_Konf_01,16,,0,0,7568.264,1,,
L0_POW_1_61,18:05:00,18:05:00,Jar_Zboz_01,1,,0,0,0.0,1,,
L0_POW_1_61,18:07:00,18:07:00,Jar_TrMa_07,2,,0,0,837.131,1,,
L0_POW_1_61,18:09:00,18:09:00,Jar_TrMa_05,3,,0,0,1290.839,1,,
L0_POW_1_61,18:11:00,18:11:00,Jar_TrMa_03,4,,0,0,2052.168,1,,
L0_POW_1_61,18:13:00,18:13:00,Jar_TrMa_01,5,,0,0,2543.606,1,,
L0_POW_1_61,18:15:00,18:15:00,Jar_Poni_01,6,,0,0,3383.873,1,,
L0_POW_1_61,18:17:00,18:17:00,Jar_pWOs_CP,7,,0,0,3796.582,1,,
L0_POW_1_61,18:19:00,18:19:00,Jar_Slow_02,8,,0,0,4115.598,1,,
L0_POW_1_61,18:21:00,18:21:00,Jar_JPII_04,9,,0,0,4624.819,1,,
L0_POW_1_61,18:23:00,18:23:00,Jar_Konf_05,10,,0,0,5125.525,1,,
L0_POW_1_61,18:24:00,18:24:00,Jar_Konf_03,11,,0,0,5530.674,1,,
L0_POW_1_61,18:25:00,18:25:00,Jar_Band_02,12,,0,0,5932.973,1,,
L0_POW_1_61,18:27:00,18:27:00,Jar_Kras_02,13,,0,0,6305.48,1,,
L0_POW_1_61,18:28:00,18:28:00,Jar_Skar_02,14,,0,0,6797.453,1,,
L0_POW_1_61,18:29:00,18:29:00,Jar_Pils_01,15,,0,0,7095.318,1,,
L0_POW_1_61,18:30:00,18:30:00,Jar_Konf_01,16,,0,0,7568.264,1,,
L0_POW_1_62,19:10:00,19:10:00,Jar_Zboz_01,1,,0,0,0.0,1,,
L0_POW_1_62,19:12:00,19:12:00,Jar_TrMa_07,2,,0,0,837.131,1,,
L0_POW_1_62,19:14:00,19:14:00,Jar_TrMa_05,3,,0,0,1290.839,1,,
L0_POW_1_62,19:16:00,19:16:00,Jar_TrMa_03,4,,0,0,2052.168,1,,
L0_POW_1_62,19:18:00,19:18:00,Jar_TrMa_01,5,,0,0,2543.606,1,,
L0_POW_1_62,19:20:00,19:20:00,Jar_Poni_01,6,,0,0,3383.873,1,,
L0_POW_1_62,19:22:00,19:22:00,Jar_pWOs_CP,7,,0,0,3796.582,1,,
L0_POW_1_62,19:24:00,19:24:00,Jar_Slow_02,8,,0,0,4115.598,1,,
L0_POW_1_62,19:26:00,19:26:00,Jar_JPII_04,9,,0,0,4624.819,1,,
L0_POW_1_62,19:28:00,19:28:00,Jar_Konf_05,10,,0,0,5125.525,1,,
L0_POW_1_62,19:29:00,19:29:00,Jar_Konf_03,11,,0,0,5530.674,1,,
L0_POW_1_62,19:30:00,19:30:00,Jar_Band_02,12,,0,0,5932.973,1,,
L0_POW_1_62,19:32:00,19:32:00,Jar_Kras_02,13,,0,0,6305.48,1,,
L0_POW_1_62,19:33:00,19:33:00,Jar_Skar_02,14,,0,0,6797.453,1,,
L0_POW_1_62,19:34:00,19:34:00,Jar_Pils_01,15,,0,0,7095.318,1,,
L0_POW_1_63,20:10:00,20:10:00,Jar_Zboz_01,1,,0,0,0.0,1,,
L0_POW_1_63,20:12:00,20:12:00,Jar_TrMa_07,2,,0,0,837.131,1,,
L0_POW_1_63,20:14:00,20:14:00,Jar_TrMa_05,3,,0,0,1290.839,1,,
L0_POW_1_63,20:16:00,20:16:00,Jar_TrMa_03,4,,0,0,2052.168,1,,
L0_POW_1_63,20:18:00,20:18:00,Jar_TrMa_01,5,,0,0,2543.606,1,,
L0_POW_1_63,20:20:00,20:20:00,Jar_Poni_01,6,,0,0,3383.873,1,,
L0_POW_1_63,20:22:00,20:22:00,Jar_pWOs_CP,7,,0,0,3796.582,1,,
L0_POW_1_63,20:24:00,20:24:00,Jar_Slow_02,8,,0,0,4115.598,1,,
L0_POW_1_63,20:26:00,20:26:00,Jar_JPII_04,9,,0,0,4624.819,1,,
L0_POW_1_63,20:28:00,20:28:00,Jar_Konf_05,10,,0,0,5125.525,1,,
L0_POW_1_63,20:29:00,20:29:00,Jar_Konf_03,11,,0,0,5530.674,1,,
L0_POW_1_63,20:30:00,20:30:00,Jar_Band_02,12,,0,0,5932.973,1,,
L0_POW_1_63,20:32:00,20:32:00,Jar_Kras_02,13,,0,0,6305.48,1,,
L0_POW_1_63,20:33:00,20:33:00,Jar_Skar_02,14,,0,0,6797.453,1,,
L0_POW_1_63,20:34:00,20:34:00,Jar_Pils_01,15,,0,0,7095.318,1,,
L0_POW_1_64,21:00:00,21:00:00,Jar_Zboz_01,1,,0,0,0.0,1,,
L0_POW_1_64,21:02:00,21:02:00,Jar_TrMa_07,2,,0,0,837.131,1,,
L0_POW_1_64,21:04:00,21:04:00,Jar_TrMa_05,3,,0,0,1290.839,1,,
L0_POW_1_64,21:06:00,21:06:00,Jar_TrMa_03,4,,0,0,2052.168,1,,
L0_POW_1_64,21:08:00,21:08:00,Jar_TrMa_01,5,,0,0,2543.606,1,,
L0_POW_1_64,21:10:00,21:10:00,Jar_Poni_01,6,,0,0,3383.873,1,,
L0_POW_1_64,21:12:00,21:12:00,Jar_pWOs_CP,7,,0,0,3796.582,1,,
L0_POW_1_64,21:14:00,21:14:00,Jar_Slow_02,8,,0,0,4115.598,1,,
L0_POW_1_64,21:16:00,21:16:00,Jar_JPII_04,9,,0,0,4624.819,1,,
L0_POW_1_64,21:18:00,21:18:00,Jar_Konf_05,10,,0,0,5125.525,1,,
L0_POW_1_64,21:19:00,21:19:00,Jar_Konf_03,11,,0,0,5530.674,1,,
L0_POW_1_64,21:20:00,21:20:00,Jar_Band_02,12,,0,0,5932.973,1,,
L0_POW_1_64,21:22:00,21:22:00,Jar_Kras_02,13,,0,0,6305.48,1,,
L0_POW_1_64,21:23:00,21:23:00,Jar_Skar_02,14,,0,0,6797.453,1,,
L0_POW_1_64,21:24:00,21:24:00,Jar_Pils_01,15,,0,0,7095.318,1,,
L0_POW_1_64,21:25:00,21:25:00,Jar_Konf_01,16,,0,0,7568.264,1,,
L0_POW_1_65,22:05:00,22:05:00,Jar_Zboz_01,1,,0,0,0.0,1,,
L0_POW_1_65,22:07:00,22:07:00,Jar_TrMa_07,2,,0,0,837.131,1,,
L0_POW_1_65,22:09:00,22:09:00,Jar_TrMa_05,3,,0,0,1290.839,1,,
L0_POW_1_65,22:11:00,22:11:00,Jar_TrMa_03,4,,0,0,2052.168,1,,
L0_POW_1_65,22:13:00,22:13:00,Jar_TrMa_01,5,,0,0,2543.606,1,,
L0_POW_1_65,22:15:00,22:15:00,Jar_Poni_01,6,,0,0,3383.873,1,,
L0_POW_1_65,22:17:00,22:17:00,Jar_pWOs_CP,7,,0,0,3796.582,1,,
L0_POW_1_65,22:19:00,22:19:00,Jar_Slow_02,8,,0,0,4115.598,1,,
L0_POW_1_65,22:21:00,22:21:00,Jar_JPII_04,9,,0,0,4624.819,1,,
L0_POW_1_65,22:23:00,22:23:00,Jar_Konf_05,10,,0,0,5125.525,1,,
L0_POW_1_65,22:24:00,22:24:00,Jar_Konf_03,11,,0,0,5530.674,1,,
L0_POW_1_65,22:25:00,22:25:00,Jar_Band_02,12,,0,0,5932.973,1,,
L0_POW_1_65,22:27:00,22:27:00,Jar_Kras_02,13,,0,0,6305.48,1,,
L0_POW_1_65,22:28:00,22:28:00,Jar_Skar_02,14,,0,0,6797.453,1,,
L0_POW_1_65,22:29:00,22:29:00,Jar_Pils_01,15,,0,0,7095.318,1,,
L0_POW_1_65,22:30:00,22:30:00,Jar_Konf_01,16,,0,0,7568.264,1,,
L0_SOB_1_66,06:05:00,06:05:00,Jar_Zboz_01,1,,0,0,0.0,1,,
L0_SOB_1_66,06:06:00,06:06:00,Jar_TrMa_07,2,,0,0,837.131,1,,
L0_SOB_1_66,06:08:00,06:08:00,Jar_TrMa_05,3,,0,0,1290.839,1,,
L0_SOB_1_66,06:10:00,06:10:00,Jar_TrMa_03,4,,0,0,2052.168,1,,
L0_SOB_1_66,06:12:00,06:12:00,Jar_TrMa_01,5,,0,0,2543.606,1,,
L0_SOB_1_66,06:13:00,06:13:00,Jar_Poni_01,6,,0,0,3383.873,1,,
L0_SOB_1_66,06:15:00,06:15:00,Jar_pWOs_CP,7,,0,0,3796.582,1,,
L0_SOB_1_66,06:17:00,06:17:00,Jar_Slow_02,8,,0,0,4115.598,1,,
L0_SOB_1_66,06:19:00,06:19:00,Jar_JPII_04,9,,0,0,4624.819,1,,
L0_SOB_1_66,06:20:00,06:20:00,Jar_Konf_05,10,,0,0,5125.525,1,,
L0_SOB_1_66,06:21:00,06:21:00,Jar_Konf_03,11,,0,0,5530.674,1,,
L0_SOB_1_66,06:22:00,06:22:00,Jar_Band_02,12,,0,0,5932.973,1,,
L0_SOB_1_66,06:23:00,06:23:00,Jar_Kras_02,13,,0,0,6305.48,1,,
L0_SOB_1_66,06:24:00,06:24:00,Jar_Skar_02,14,,0,0,6797.453,1,,
L0_SOB_1_66,06:25:00,06:25:00,Jar_Pils_01,15,,0,0,7095.318,1,,
L0_DW_1_67,07:00:00,07:00:00,Jar_Zboz_01,1,,0,0,0.0,1,,
L0_DW_1_67,07:01:00,07:01:00,Jar_TrMa_07,2,,0,0,837.131,1,,
L0_DW_1_67,07:03:00,07:03:00,Jar_TrMa_05,3,,0,0,1290.839,1,,
L0_DW_1_67,07:05:00,07:05:00,Jar_TrMa_03,4,,0,0,2052.168,1,,
L0_DW_1_67,07:07:00,07:07:00,Jar_TrMa_01,5,,0,0,2543.606,1,,
L0_DW_1_67,07:08:00,07:08:00,Jar_Poni_01,6,,0,0,3383.873,1,,
L0_DW_1_67,07:10:00,07:10:00,Jar_pWOs_CP,7,,0,0,3796.582,1,,
L0_DW_1_67,07:12:00,07:12:00,Jar_Slow_02,8,,0,0,4115.598,1,,
L0_DW_1_67,07:14:00,07:14:00,Jar_JPII_04,9,,0,0,4624.819,1,,
L0_DW_1_67,07:15:00,07:15:00,Jar_Konf_05,10,,0,0,5125.525,1,,
L0_DW_1_67,07:16:00,07:16:00,Jar_Konf_03,11,,0,0,5530.674,1,,
L0_DW_1_67,07:17:00,07:17:00,Jar_Band_02,12,,0,0,5932.973,1,,
L0_DW_1_67,07:18:00,07:18:00,Jar_Kras_02,13,,0,0,6305.48,1,,
L0_DW_1_67,07:19:00,07:19:00,Jar_Skar_02,14,,0,0,6797.453,1,,
L0_DW_1_67,07:20:00,07:20:00,Jar_Pils_01,15,,0,0,7095.318,1,,
L0_DW_1_68,07:55:00,07:55:00,Jar_Zboz_01,1,,0,0,0.0,1,,
L0_DW_1_68,07:56:00,07:56:00,Jar_TrMa_07,2,,0,0,837.131,1,,
L0_DW_1_68,07:58:00,07:58:00,Jar_TrMa_05,3,,0,0,1290.839,1,,
L0_DW_1_68,08:00:00,08:00:00,Jar_TrMa_03,4,,0,0,2052.168,1,,
L0_DW_1_68,08:02:00,08:02:00,Jar_TrMa_01,5,,0,0,2543.606,1,,
L0_DW_1_68,08:03:00,08:03:00,Jar_Poni_01,6,,0,0,3383.873,1,,
L0_DW_1_68,08:05:00,08:05:00,Jar_pWOs_CP,7,,0,0,3796.582,1,,
L0_DW_1_68,08:07:00,08:07:00,Jar_Slow_02,8,,0,0,4115.598,1,,
L0_DW_1_68,08:09:00,08:09:00,Jar_JPII_04,9,,0,0,4624.819,1,,
L0_DW_1_68,08:10:00,08:10:00,Jar_Konf_05,10,,0,0,5125.525,1,,
L0_DW_1_68,08:11:00,08:11:00,Jar_Konf_03,11,,0,0,5530.674,1,,
L0_DW_1_68,08:12:00,08:12:00,Jar_Band_02,12,,0,0,5932.973,1,,
L0_DW_1_68,08:13:00,08:13:00,Jar_Kras_02,13,,0,0,6305.48,1,,
L0_DW_1_68,08:14:00,08:14:00,Jar_Skar_02,14,,0,0,6797.453,1,,
L0_DW_1_68,08:15:00,08:15:00,Jar_Pils_01,15,,0,0,7095.318,1,,
L0_DW_1_69,08:50:00,08:50:00,Jar_Zboz_01,1,,0,0,0.0,1,,
L0_DW_1_69,08:51:00,08:51:00,Jar_TrMa_07,2,,0,0,837.131,1,,
L0_DW_1_69,08:53:00,08:53:00,Jar_TrMa_05,3,,0,0,1290.839,1,,
L0_DW_1_69,08:55:00,08:55:00,Jar_TrMa_03,4,,0,0,2052.168,1,,
L0_DW_1_69,08:57:00,08:57:00,Jar_TrMa_01,5,,0,0,2543.606,1,,
L0_DW_1_69,08:58:00,08:58:00,Jar_Poni_01,6,,0,0,3383.873,1,,
L0_DW_1_69,09:00:00,09:00:00,Jar_pWOs_CP,7,,0,0,3796.582,1,,
L0_DW_1_69,09:02:00,09:02:00,Jar_Slow_02,8,,0,0,4115.598,1,,
L0_DW_1_69,09:04:00,09:04:00,Jar_JPII_04,9,,0,0,4624.819,1,,
L0_DW_1_69,09:05:00,09:05:00,Jar_JPII_02,10,,0,0,5111.219,1,,
L0_DW_1_69,09:06:00,09:06:00,Jar_Krak_06,11,,0,0,5895.659,1,,
L0_DW_1_69,09:07:00,09:07:00,Jar_Krak_04,12,,0,0,6629.227,1,,
L0_DW_1_69,09:08:00,09:08:00,Jar_Krak_02,13,,0,0,7219.798,1,,
L0_DW_1_69,09:09:00,09:09:00,Jar_Krak_01,14,,0,0,7320.682,1,,
L0_DW_1_69,09:10:00,09:10:00,Jar_Krak_03,15,,0,0,8343.729,1,,
L0_DW_1_69,09:11:00,09:11:00,Jar_Krak_05,16,,0,0,9233.084,1,,
L0_DW_1_69,09:12:00,09:12:00,Jar_Konf_05,17,,0,0,10046.87,1,,
L0_DW_1_69,09:13:00,09:13:00,Jar_Konf_03,18,,0,0,10452.019,1,,
L0_DW_1_69,09:14:00,09:14:00,Jar_Band_02,19,,0,0,10854.318,1,,
L0_DW_1_69,09:15:00,09:15:00,Jar_Kras_02,20,,0,0,11226.826,1,,
L0_DW_1_69,09:16:00,09:16:00,Jar_Skar_02,21,,0,0,11718.8,1,,
L0_DW_1_69,09:17:00,09:17:00,Jar_Pils_01,22,,0,0,12016.665,1,,
L0_DW_1_69,09:18:00,09:18:00,Jar_Konf_01,23,,0,0,12489.608,1,,
L0_DW_1_70,10:25:00,10:25:00,Jar_Grun_02,1,,0,0,0.0,1,,
L0_DW_1_70,10:26:00,10:26:00,Jar_JPII_04,2,,0,0,514.648,1,,
L0_DW_1_70,10:27:00,10:27:00,Jar_Konf_05,3,,0,0,1015.354,1,,
L0_DW_1_70,10:28:00,10:28:00,Jar_Konf_03,4,,0,0,1420.503,1,,
L0_DW_1_70,10:29:00,10:29:00,Jar_Band_02,5,,0,0,1822.802,1,,
L0_DW_1_70,10:30:00,10:30:00,Jar_Kras_02,6,,0,0,2195.31,1,,
L0_DW_1_70,10:31:00,10:31:00,Jar_Skar_02,7,,0,0,2687.283,1,,
L0_DW_1_70,10:32:00,10:32:00,Jar_Pils_01,8,,0,0,2985.148,1,,
L0_DW_1_71,11:10:00,11:10:00,Jar_Zboz_01,1,,0,0,0.0,1,,
L0_DW_1_71,11:11:00,11:11:00,Jar_TrMa_07,2,,0,0,837.131,1,,
L0_DW_1_71,11:13:00,11:13:00,Jar_TrMa_05,3,,0,0,1290.839,1,,
L0_DW_1_71,11:15:00,11:15:00,Jar_TrMa_03,4,,0,0,2052.168,1,,
L0_DW_1_71,11:17:00,11:17:00,Jar_TrMa_01,5,,0,0,2543.606,1,,
L0_DW_1_71,11:18:00,11:18:00,Jar_Poni_01,6,,0,0,3383.873,1,,
L0_DW_1_71,11:20:00,11:20:00,Jar_pWOs_CP,7,,0,0,3796.582,1,,
L0_DW_1_71,11:22:00,11:22:00,Jar_Slow_02,8,,0,0,4115.598,1,,
L0_DW_1_71,11:24:00,11:24:00,Jar_JPII_04,9,,0,0,4624.819,1,,
L0_DW_1_71,11:25:00,11:25:00,Jar_Konf_05,10,,0,0,5125.525,1,,
L0_DW_1_71,11:26:00,11:26:00,Jar_Konf_03,11,,0,0,5530.674,1,,
L0_DW_1_71,11:27:00,11:27:00,Jar_Band_02,12,,0,0,5932.973,1,,
L0_DW_1_71,11:28:00,11:28:00,Jar_Kras_02,13,,0,0,6305.48,1,,
L0_DW_1_71,11:29:00,11:29:00,Jar_Skar_02,14,,0,0,6797.453,1,,
L0_DW_1_71,11:30:00,11:30:00,Jar_Pils_01,15,,0,0,7095.318,1,,
L0_DW_1_72,12:05:00,12:05:00,Jar_Zboz_01,1,,0,0,0.0,1,,
L0_DW_1_72,12:06:00,12:06:00,Jar_TrMa_07,2,,0,0,837.131,1,,
L0_DW_1_72,12:08:00,12:08:00,Jar_TrMa_05,3,,0,0,1290.839,1,,
L0_DW_1_72,12:10:00,12:10:00,Jar_TrMa_03,4,,0,0,2052.168,1,,
L0_DW_1_72,12:12:00,12:12:00,Jar_TrMa_01,5,,0,0,2543.606,1,,
L0_DW_1_72,12:13:00,12:13:00,Jar_Poni_01,6,,0,0,3383.873,1,,
L0_DW_1_72,12:15:00,12:15:00,Jar_pWOs_CP,7,,0,0,3796.582,1,,
L0_DW_1_72,12:17:00,12:17:00,Jar_Slow_02,8,,0,0,4115.598,1,,
L0_DW_1_72,12:19:00,12:19:00,Jar_JPII_04,9,,0,0,4624.819,1,,
L0_DW_1_72,12:20:00,12:20:00,Jar_Konf_05,10,,0,0,5125.525,1,,
L0_DW_1_72,12:21:00,12:21:00,Jar_Konf_03,11,,0,0,5530.674,1,,
L0_DW_1_72,12:22:00,12:22:00,Jar_Band_02,12,,0,0,5932.973,1,,
L0_DW_1_72,12:23:00,12:23:00,Jar_Kras_02,13,,0,0,6305.48,1,,
L0_DW_1_72,12:24:00,12:24:00,Jar_Skar_02,14,,0,0,6797.453,1,,
L0_DW_1_72,12:25:00,12:25:00,Jar_Pils_01,15,,0,0,7095.318,1,,
L0_DW_1_72,12:26:00,12:26:00,Jar_Konf_01,16,,0,0,7568.264,1,,
L0_DW_1_73,13:05:00,13:05:00,Jar_Grun_02,1,,0,0,0.0,1,,
L0_DW_1_73,13:06:00,13:06:00,Jar_JPII_04,2,,0,0,514.648,1,,
L0_DW_1_73,13:07:00,13:07:00,Jar_Konf_05,3,,0,0,1015.354,1,,
L0_DW_1_73,13:08:00,13:08:00,Jar_Konf_03,4,,0,0,1420.503,1,,
L0_DW_1_73,13:09:00,13:09:00,Jar_Band_02,5,,0,0,1822.802,1,,
L0_DW_1_73,13:10:00,13:10:00,Jar_Kras_02,6,,0,0,2195.31,1,,
L0_DW_1_73,13:11:00,13:11:00,Jar_Skar_02,7,,0,0,2687.283,1,,
L0_DW_1_73,13:12:00,13:12:00,Jar_Pils_01,8,,0,0,2985.148,1,,
L0_DW_1_74,14:10:00,14:10:00,Jar_Zboz_01,1,,0,0,0.0,1,,
L0_DW_1_74,14:11:00,14:11:00,Jar_TrMa_07,2,,0,0,837.131,1,,
L0_DW_1_74,14:13:00,14:13:00,Jar_TrMa_05,3,,0,0,1290.839,1,,
L0_DW_1_74,14:15:00,14:15:00,Jar_TrMa_03,4,,0,0,2052.168,1,,
L0_DW_1_74,14:17:00,14:17:00,Jar_TrMa_01,5,,0,0,2543.606,1,,
L0_DW_1_74,14:18:00,14:18:00,Jar_Poni_01,6,,0,0,3383.873,1,,
L0_DW_1_74,14:20:00,14:20:00,Jar_pWOs_CP,7,,0,0,3796.582,1,,
L0_DW_1_74,14:22:00,14:22:00,Jar_Slow_02,8,,0,0,4115.598,1,,
L0_DW_1_74,14:24:00,14:24:00,Jar_JPII_04,9,,0,0,4624.819,1,,
L0_DW_1_74,14:25:00,14:25:00,Jar_JPII_01,10,,0,0,5111.219,1,,
L0_DW_1_74,14:26:00,14:26:00,Jar_Krak_06,11,,0,0,5895.659,1,,
L0_DW_1_74,14:27:00,14:27:00,Jar_Krak_04,12,,0,0,6629.227,1,,
L0_DW_1_74,14:28:00,14:28:00,Jar_Krak_02,13,,0,0,7219.798,1,,
L0_DW_1_74,14:29:00,14:29:00,Jar_Krak_01,14,,0,0,7320.682,1,,
L0_DW_1_74,14:30:00,14:30:00,Jar_Krak_03,15,,0,0,8343.729,1,,
L0_DW_1_74,14:31:00,14:31:00,Jar_Krak_05,16,,0,0,9233.084,1,,
